time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,entitlement_type,provider_type,number_providers_2,number_providers_34
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,30-hour entitlement,Independent schools,z,7
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,30-hour entitlement,Independent schools,z,0
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,30-hour entitlement,Independent schools,z,1
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,30-hour entitlement,Independent schools,z,2
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,30-hour entitlement,Independent schools,z,9
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,30-hour entitlement,Independent schools,z,0
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,30-hour entitlement,Independent schools,z,1
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,30-hour entitlement,Independent schools,z,1
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,30-hour entitlement,Independent schools,z,7
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,30-hour entitlement,Independent schools,z,0
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,30-hour entitlement,Independent schools,z,0
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,30-hour entitlement,Independent schools,z,16
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,30-hour entitlement,Independent schools,z,3
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,30-hour entitlement,Independent schools,z,0
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,30-hour entitlement,Independent schools,z,0
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,30-hour entitlement,Independent schools,z,1
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,30-hour entitlement,Independent schools,z,1
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,30-hour entitlement,Independent schools,z,0
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,30-hour entitlement,Independent schools,z,4
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,30-hour entitlement,Independent schools,z,0
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,30-hour entitlement,Independent schools,z,0
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,30-hour entitlement,Independent schools,z,1
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,30-hour entitlement,Independent schools,z,2
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,30-hour entitlement,Independent schools,z,1
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,30-hour entitlement,Independent schools,z,7
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,30-hour entitlement,Independent schools,z,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,30-hour entitlement,Independent schools,z,5
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,30-hour entitlement,Independent schools,z,1
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,30-hour entitlement,Independent schools,z,4
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,30-hour entitlement,Independent schools,z,2
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,30-hour entitlement,Independent schools,z,3
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,30-hour entitlement,Independent schools,z,1
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,30-hour entitlement,Independent schools,z,1
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,30-hour entitlement,Independent schools,z,4
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,30-hour entitlement,Independent schools,z,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,30-hour entitlement,Independent schools,z,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,30-hour entitlement,Independent schools,z,5
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,30-hour entitlement,Independent schools,z,2
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,30-hour entitlement,Independent schools,z,2
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,30-hour entitlement,Independent schools,z,4
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,30-hour entitlement,Independent schools,z,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,30-hour entitlement,Independent schools,z,2
2020,Reporting year,National,E92000001,England,,,,,,30-hour entitlement,Maintained nursery and state-funded primary schools,z,5738
2020,Reporting year,Regional,E92000001,England,E12000001,North East,,,,30-hour entitlement,Maintained nursery and state-funded primary schools,z,406
2020,Reporting year,Regional,E92000001,England,E12000002,North West,,,,30-hour entitlement,Maintained nursery and state-funded primary schools,z,1128
2020,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,30-hour entitlement,Maintained nursery and state-funded primary schools,z,771
2020,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,30-hour entitlement,Maintained nursery and state-funded primary schools,z,445
2020,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,30-hour entitlement,Maintained nursery and state-funded primary schools,z,570
2020,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,30-hour entitlement,Maintained nursery and state-funded primary schools,z,501
2020,Reporting year,Regional,E92000001,England,E12000007,London,,,,30-hour entitlement,Maintained nursery and state-funded primary schools,z,1008
2020,Reporting year,Regional,E92000001,England,E12000008,South East,,,,30-hour entitlement,Maintained nursery and state-funded primary schools,z,495
2020,Reporting year,Regional,E92000001,England,E12000009,South West,,,,30-hour entitlement,Maintained nursery and state-funded primary schools,z,414
2020,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,30-hour entitlement,Maintained nursery and state-funded primary schools,z,536
2020,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,30-hour entitlement,Maintained nursery and state-funded primary schools,z,472
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,30-hour entitlement,Maintained nursery and state-funded primary schools,z,13
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,30-hour entitlement,Maintained nursery and state-funded primary schools,z,83
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,30-hour entitlement,Maintained nursery and state-funded primary schools,z,36
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,30-hour entitlement,Maintained nursery and state-funded primary schools,z,23
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,30-hour entitlement,Maintained nursery and state-funded primary schools,z,13
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,30-hour entitlement,Maintained nursery and state-funded primary schools,z,45
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,30-hour entitlement,Maintained nursery and state-funded primary schools,z,20
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,30-hour entitlement,Maintained nursery and state-funded primary schools,z,52
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,30-hour entitlement,Maintained nursery and state-funded primary schools,z,16
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,30-hour entitlement,Maintained nursery and state-funded primary schools,z,24
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,30-hour entitlement,Maintained nursery and state-funded primary schools,z,28
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,30-hour entitlement,Maintained nursery and state-funded primary schools,z,53
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,30-hour entitlement,Maintained nursery and state-funded primary schools,z,14
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,30-hour entitlement,Maintained nursery and state-funded primary schools,z,15
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,30-hour entitlement,Maintained nursery and state-funded primary schools,z,51
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,30-hour entitlement,Maintained nursery and state-funded primary schools,z,40
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,30-hour entitlement,Maintained nursery and state-funded primary schools,z,40
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,30-hour entitlement,Maintained nursery and state-funded primary schools,z,48
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,30-hour entitlement,Maintained nursery and state-funded primary schools,z,159
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,30-hour entitlement,Maintained nursery and state-funded primary schools,z,5
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,30-hour entitlement,Maintained nursery and state-funded primary schools,z,26
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,30-hour entitlement,Maintained nursery and state-funded primary schools,z,122
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,30-hour entitlement,Maintained nursery and state-funded primary schools,z,56
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,30-hour entitlement,Maintained nursery and state-funded primary schools,z,103
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,30-hour entitlement,Maintained nursery and state-funded primary schools,z,40
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,30-hour entitlement,Maintained nursery and state-funded primary schools,z,38
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,30-hour entitlement,Maintained nursery and state-funded primary schools,z,54
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,30-hour entitlement,Maintained nursery and state-funded primary schools,z,46
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,30-hour entitlement,Maintained nursery and state-funded primary schools,z,27
