GLA area 2021,,,,,,,,,,,,,,
_Collision Id,Borough Name,Borough Number,Easting,Northing,_Casualty Id,_Casualty Class,Casualty Gender,Casualty Age (5 Year Bands),Casualty Age,_Casualty Count,_Casualty Severity,Pedestrian Location,Pedestrian Movement,Casualty Mode of Travel
1210352335,Lambeth,9,530059,171184,1,Driver/Rider,Male,40-44,43,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352339,Lambeth,9,531899,172291,1,Driver/Rider,Female,30-34,33,1,Slight,Not Applicable,Not Applicable,Other Vehicle
1210352357,Croydon,20,532745,163827,1,Driver/Rider,Male,25-29,27,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352364,Barking & Dagenham,16,547720,185793,1,Pedestrian,Male,15-19,17,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side Msk,Pedestrian
1210352377,Richmond-Upon-Thames,24,513101,169572,1,Driver/Rider,Male,75-79,75,1,Slight,Not Applicable,Not Applicable,Car
1210352377,Richmond-Upon-Thames,24,513101,169572,2,Driver/Rider,Male,60-64,64,1,Slight,Not Applicable,Not Applicable,Car
1210352377,Richmond-Upon-Thames,24,513101,169572,3,Passenger,Male,55-59,58,1,Slight,Not Applicable,Not Applicable,Car
1210352378,Barking & Dagenham,16,545427,182810,1,Driver/Rider,Male,25-29,29,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352379,Bromley,19,540502,169410,1,Driver/Rider,Female,25-29,25,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352385,Redbridge,14,544498,189016,1,Driver/Rider,Male,15-19,19,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352386,Tower Hamlets,5,537057,184036,1,Driver/Rider,Male,20-24,22,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210352389,Hackney,4,533663,187784,1,Pedestrian,Male,65-69,69,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian
1210352390,Merton,22,523499,172322,1,Driver/Rider,Male,15-19,18,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210352397,Lewisham,7,536338,178359,1,Driver/Rider,Male,25-29,26,1,Slight,Not Applicable,Not Applicable,Car
1210352403,Haringey,31,534485,189689,1,Driver/Rider,Female,30-34,30,1,Slight,Not Applicable,Not Applicable,Car
1210352404,Newham,17,542410,185749,1,Driver/Rider,Male,25-29,27,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352406,Barking & Dagenham,16,544627,183136,1,Driver/Rider,Male,25-29,27,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352411,Southwark,8,534446,176630,1,Driver/Rider,Male,45-49,46,1,Slight,Not Applicable,Not Applicable,Car
1210352413,Brent,28,521229,183780,1,Driver/Rider,Male,20-24,21,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352414,Lambeth,9,530856,175907,1,Driver/Rider,Male,25-29,28,1,Serious,Not Applicable,Not Applicable,Other Vehicle
1210352414,Lambeth,9,530856,175907,2,Pedestrian,Female,Oct-14,11,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian
1210352416,Barnet,30,520705,190434,1,Driver/Rider,Male,25-29,25,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352420,Kensington & Chelsea,12,526185,177686,1,Driver/Rider,Male,25-29,28,1,Slight,Not Applicable,Not Applicable,Taxi
1210352422,Wandsworth,10,528002,170897,1,Driver/Rider,Male,35-39,36,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352424,Havering,15,552105,188257,1,Driver/Rider,Male,45-49,47,1,Serious,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352427,Southwark,8,534388,176598,1,Pedestrian,Female,65-69,65,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian
1210352428,Lambeth,9,531454,175554,1,Passenger,Female,65-69,67,1,Slight,Not Applicable,Not Applicable,Bus Or Coach
1210352428,Lambeth,9,531454,175554,2,Passenger,Female,40-44,43,1,Slight,Not Applicable,Not Applicable,Bus Or Coach
1210352429,Haringey,31,531057,187208,1,Driver/Rider,Male,20-24,21,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352433,Redbridge,14,544349,184984,1,Driver/Rider,Male,25-29,29,1,Slight,Not Applicable,Not Applicable,Car
1210352433,Redbridge,14,544349,184984,2,Passenger,Unknown,Unknown,,1,Slight,Not Applicable,Not Applicable,Car
1210352437,Westminster,1,527059,181326,1,Driver/Rider,Male,40-44,42,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210352440,Hammersmith & Fulham,11,524347,175901,1,Driver/Rider,Male,20-24,24,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352441,Hackney,4,534192,186637,1,Driver/Rider,Female,35-39,35,1,Slight,Not Applicable,Not Applicable,Car
1210352442,Southwark,8,533144,176706,1,Driver/Rider,Male,15-19,17,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352443,Lewisham,7,536258,172589,1,Driver/Rider,Male,15-19,17,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352444,Tower Hamlets,5,538020,181015,1,Driver/Rider,Male,25-29,27,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210352446,Wandsworth,10,528230,172679,1,Pedestrian,Male,85-89,87,1,Serious,Unknown Or Other,Unknown Or Other,Pedestrian
1210352451,Haringey,31,531083,188293,1,Driver/Rider,Male,25-29,28,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352457,Enfield,32,536063,195862,1,Passenger,Male,20-24,20,1,Slight,Not Applicable,Not Applicable,Car
1210352457,Enfield,32,536063,195862,2,Passenger,Male,20-24,21,1,Slight,Not Applicable,Not Applicable,Car
1210352460,Brent,28,523954,185213,1,Driver/Rider,Male,55-59,58,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352461,Hounslow,25,514912,177174,1,Driver/Rider,Male,50-54,53,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352464,Enfield,32,532967,194185,1,Driver/Rider,Male,30-34,33,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352466,Kingston-Upon-Thames,23,518928,169182,1,Driver/Rider,Male,35-39,36,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352467,Kensington & Chelsea,12,523998,179957,1,Driver/Rider,Male,30-34,30,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352469,Southwark,8,534762,175696,1,Driver/Rider,Male,25-29,25,1,Serious,Not Applicable,Not Applicable,Car
1210352472,Ealing,27,514860,185062,1,Pedestrian,Male,05-Sep,5,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian
1210352473,Hounslow,25,521413,177869,1,Driver/Rider,Female,30-34,30,1,Slight,Not Applicable,Not Applicable,Car
1210352475,Newham,17,541268,183135,1,Driver/Rider,Male,35-39,37,1,Slight,Not Applicable,Not Applicable,Car
1210352477,Hillingdon,26,509405,187214,1,Pedestrian,Female,90-94,91,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian
1210352479,Islington,3,532721,185119,1,Driver/Rider,Female,45-49,48,1,Slight,Not Applicable,Not Applicable,Car
1210352484,Westminster,1,528569,179001,1,Driver/Rider,Male,35-39,37,1,Serious,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352486,Enfield,32,535239,192291,1,Driver/Rider,Male,25-29,28,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210352488,Hammersmith & Fulham,11,523294,180539,1,Driver/Rider,Male,45-49,49,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352501,Ealing,27,520110,180652,1,Driver/Rider,Male,50-54,51,1,Slight,Not Applicable,Not Applicable,Car
1210352501,Ealing,27,520110,180652,2,Passenger,Female,15-19,15,1,Slight,Not Applicable,Not Applicable,Car
1210352501,Ealing,27,520110,180652,3,Passenger,Female,Oct-14,12,1,Slight,Not Applicable,Not Applicable,Car
1210352504,Newham,17,542444,183900,1,Pedestrian,Male,70-74,72,1,Serious,In Road - Not Crossing,In Rd Back To Traffic,Pedestrian
1210352508,Lewisham,7,535196,171575,1,Driver/Rider,Male,45-49,45,1,Slight,Not Applicable,Not Applicable,Car
1210352509,Bromley,19,541213,168348,1,Driver/Rider,Male,30-34,30,1,Serious,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352511,Hammersmith & Fulham,11,523195,181080,1,Driver/Rider,Male,20-24,21,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210352512,Croydon,20,532864,160732,1,Passenger,Male,75-79,77,1,Slight,Not Applicable,Not Applicable,Car
1210352512,Croydon,20,532864,160732,2,Driver/Rider,Female,75-79,75,1,Slight,Not Applicable,Not Applicable,Car
1210352512,Croydon,20,532864,160732,3,Driver/Rider,Female,70-74,73,1,Slight,Not Applicable,Not Applicable,Car
1210352523,Kingston-Upon-Thames,23,519209,169703,1,Driver/Rider,Female,45-49,45,1,Serious,Not Applicable,Not Applicable,Pedal Cycle
1210352529,Waltham Forest,13,537358,192449,1,Driver/Rider,Male,35-39,35,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352531,Redbridge,14,543237,187174,1,Pedestrian,Female,30-34,32,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian
1210352532,Waltham Forest,13,536287,187461,1,Driver/Rider,Male,60-64,61,1,Slight,Not Applicable,Not Applicable,Car
1210352535,Lambeth,9,530660,178091,1,Driver/Rider,Female,25-29,26,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210352537,Tower Hamlets,5,537282,181828,1,Driver/Rider,Male,50-54,53,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352544,Lambeth,9,530282,172657,1,Driver/Rider,Male,35-39,37,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352551,Ealing,27,512789,179055,1,Driver/Rider,Male,55-59,56,1,Slight,Not Applicable,Not Applicable,Car
1210352553,Richmond-Upon-Thames,24,521572,175477,1,Driver/Rider,Male,35-39,35,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352554,Hillingdon,26,508646,181883,1,Driver/Rider,Male,35-39,37,1,Slight,Not Applicable,Not Applicable,Car
1210352554,Hillingdon,26,508646,181883,2,Passenger,Male,25-29,28,1,Slight,Not Applicable,Not Applicable,Car
1210352556,Hackney,4,534050,183554,1,Pedestrian,Female,30-34,30,1,Serious,On Footpath - Verge,Unknown Or Other,Pedestrian
1210352558,Lewisham,7,537737,172994,1,Passenger,Female,40-44,40,1,Slight,Not Applicable,Not Applicable,Bus Or Coach
1210352558,Lewisham,7,537737,172994,2,Passenger,Female,0-4,4,1,Slight,Not Applicable,Not Applicable,Bus Or Coach
1210352560,Hammersmith & Fulham,11,524875,177877,1,Driver/Rider,Male,20-24,24,1,Serious,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352562,Hackney,4,535103,186799,1,Driver/Rider,Male,15-19,18,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210352563,Southwark,8,533936,178137,1,Pedestrian,Male,45-49,48,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian
1210352566,Islington,3,531642,183776,1,Driver/Rider,Male,35-39,39,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352567,Southwark,8,534239,173537,1,Driver/Rider,Female,40-44,43,1,Slight,Not Applicable,Not Applicable,Car
1210352572,Southwark,8,532539,176737,1,Driver/Rider,Male,30-34,33,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210352585,Newham,17,540534,181984,1,Passenger,Female,25-29,25,1,Slight,Not Applicable,Not Applicable,Car
1210352590,Sutton,21,528764,164449,1,Pedestrian,Male,65-69,69,1,Slight,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian
1210352599,Hounslow,25,516333,177306,1,Driver/Rider,Male,20-24,22,1,Slight,Not Applicable,Not Applicable,Car
1210352643,Ealing,27,515179,181918,1,Driver/Rider,Male,25-29,28,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210352775,Hounslow,25,511506,174809,1,Driver/Rider,Male,25-29,28,1,Slight,Not Applicable,Not Applicable,Car
1210352782,Lewisham,7,534656,173010,1,Driver/Rider,Male,30-34,33,1,Slight,Not Applicable,Not Applicable,Car
1210352782,Lewisham,7,534656,173010,2,Passenger,Unknown,Unknown,,1,Slight,Not Applicable,Not Applicable,Car
1210352796,Hackney,4,533221,182391,1,Driver/Rider,Male,25-29,25,1,Serious,Not Applicable,Not Applicable,Pedal Cycle
1210352811,Islington,3,531399,184314,1,Driver/Rider,Male,15-19,19,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210352812,Hackney,4,534104,184373,1,Driver/Rider,Male,35-39,35,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352824,Brent,28,521784,185585,1,Driver/Rider,Male,50-54,50,1,Slight,Not Applicable,Not Applicable,Car
1210352826,Wandsworth,10,522095,175262,1,Driver/Rider,Male,30-34,33,1,Slight,Not Applicable,Not Applicable,Car
1210352867,Brent,28,523684,185384,1,Driver/Rider,Male,25-29,29,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352868,Newham,17,541562,182776,1,Driver/Rider,Male,60-64,63,1,Slight,Not Applicable,Not Applicable,Car
1210352914,Newham,17,542357,183752,1,Driver/Rider,Male,35-39,37,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210352920,Newham,17,543557,184038,1,Driver/Rider,Female,25-29,27,1,Slight,Not Applicable,Not Applicable,Car
1210352920,Newham,17,543557,184038,2,Passenger,Unknown,Unknown,,1,Slight,Not Applicable,Not Applicable,Car
1210352930,Barnet,30,521586,192207,1,Driver/Rider,Male,35-39,39,1,Serious,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352937,Hackney,4,533949,185013,1,Driver/Rider,Male,70-74,70,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210352968,Ealing,27,516100,180301,1,Driver/Rider,Male,15-19,19,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352989,Greenwich,6,540891,174670,1,Driver/Rider,Male,50-54,50,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210352996,Lambeth,9,529601,176438,1,Driver/Rider,Female,20-24,23,1,Slight,Not Applicable,Not Applicable,Car
1210352999,Lambeth,9,530552,170071,1,Driver/Rider,Male,50-54,51,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210353014,Waltham Forest,13,535819,188500,1,Driver/Rider,Male,30-34,32,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210353028,Croydon,20,533916,168359,1,Pedestrian,Male,60-64,63,1,Serious,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian
1210353046,Southwark,8,534726,175650,1,Driver/Rider,Male,20-24,23,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210353049,Haringey,31,534177,189623,1,Driver/Rider,Male,25-29,29,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210353088,Kensington & Chelsea,12,526287,177796,1,Driver/Rider,Male,55-59,56,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210353089,Westminster,1,529729,180534,1,Driver/Rider,Male,45-49,47,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210353148,Lambeth,9,530480,178023,1,Driver/Rider,Male,40-44,43,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210353169,Croydon,20,531129,165381,1,Driver/Rider,Female,55-59,59,1,Slight,Not Applicable,Not Applicable,Car
1210353189,Waltham Forest,13,538879,187064,1,Driver/Rider,Male,50-54,54,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210353192,Bromley,19,546310,166408,1,Pedestrian,Male,20-24,22,1,Serious,In Centre Of Carriageway,From Drivers N/Side Msk,Pedestrian
1210353204,Bromley,19,542429,165925,1,Driver/Rider,Female,35-39,36,1,Slight,Not Applicable,Not Applicable,Car
1210353204,Bromley,19,542429,165925,2,Passenger,Female,05-Sep,6,1,Slight,Not Applicable,Not Applicable,Car
1210353217,Hounslow,25,521169,178456,1,Passenger,Female,80-84,82,1,Slight,Not Applicable,Not Applicable,Private Hire
1210353225,Enfield,32,534988,193546,1,Driver/Rider,Male,25-29,26,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210353247,Newham,17,542881,182292,1,Passenger,Male,60-64,64,1,Serious,Not Applicable,Not Applicable,Bus Or Coach
1210353248,Merton,22,522420,168442,1,Driver/Rider,Female,40-44,43,1,Serious,Not Applicable,Not Applicable,Car
1210353250,Hounslow,25,517504,177343,1,Pedestrian,Male,55-59,58,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian
1210353282,Barnet,30,527363,193584,1,Driver/Rider,Male,20-24,24,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210353345,Hounslow,25,519348,178557,1,Driver/Rider,Male,40-44,43,1,Slight,Not Applicable,Not Applicable,Car
1210353362,Westminster,1,525499,181794,1,Pedestrian,Female,Oct-14,13,1,Serious,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian
1210353391,Hammersmith & Fulham,11,523840,179882,1,Driver/Rider,Male,25-29,27,1,Slight,Not Applicable,Not Applicable,Car
1210353392,Richmond-Upon-Thames,24,517419,169308,1,Driver/Rider,Male,30-34,32,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210353419,Bexley,18,547496,172707,1,Driver/Rider,Male,35-39,37,1,Slight,Not Applicable,Not Applicable,Goods Vehicle
1210353419,Bexley,18,547496,172707,2,Passenger,Unknown,Unknown,,1,Slight,Not Applicable,Not Applicable,Goods Vehicle
1210353434,Ealing,27,517641,180657,1,Driver/Rider,Male,45-49,47,1,Slight,Not Applicable,Not Applicable,Car
1210353434,Ealing,27,517641,180657,2,Passenger,Unknown,55-59,56,1,Slight,Not Applicable,Not Applicable,Car
1210353434,Ealing,27,517641,180657,3,Passenger,Unknown,55-59,58,1,Slight,Not Applicable,Not Applicable,Car
1210353530,Wandsworth,10,524086,175452,1,Pedestrian,Male,15-19,15,1,Serious,Crossing Road Within 50m Xing,From Drivers O/Side Msk,Pedestrian
1210353565,Enfield,32,534748,195836,1,Driver/Rider,Female,20-24,23,1,Slight,Not Applicable,Not Applicable,Car
1210353658,Haringey,31,533331,189075,1,Driver/Rider,Male,Unknown,,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210353720,Westminster,1,529230,180825,1,Pedestrian,Female,Unknown,,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian
1210353726,Lewisham,7,537334,176932,1,Driver/Rider,Male,45-49,47,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210353800,Sutton,21,527830,164841,1,Driver/Rider,Male,45-49,49,1,Slight,Not Applicable,Not Applicable,Goods Vehicle
1210353805,Hammersmith & Fulham,11,523878,179128,1,Driver/Rider,Male,35-39,38,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210353833,Hackney,4,532914,187858,1,Driver/Rider,Male,25-29,27,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210353852,Newham,17,541104,181794,1,Driver/Rider,Male,25-29,27,1,Slight,Not Applicable,Not Applicable,Car
1210353861,Bromley,19,547131,167339,1,Driver/Rider,Female,30-34,33,1,Slight,Not Applicable,Not Applicable,Car
1210353870,Tower Hamlets,5,538074,182435,1,Driver/Rider,Male,25-29,27,1,Slight,Not Applicable,Not Applicable,Car
1210353877,Bexley,18,551547,174690,1,Driver/Rider,Male,35-39,38,1,Slight,Not Applicable,Not Applicable,Car
1210353903,Enfield,32,529885,192465,1,Driver/Rider,Male,45-49,45,1,Slight,Not Applicable,Not Applicable,Car
1210353909,Lambeth,9,530552,174031,1,Driver/Rider,Female,30-34,32,1,Serious,Not Applicable,Not Applicable,Powered 2 Wheeler
1210353933,Hackney,4,532046,187506,1,Driver/Rider,Male,25-29,29,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210353965,Waltham Forest,13,536346,188925,1,Pedestrian,Male,40-44,43,1,Serious,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian
1210353971,Newham,17,542385,184097,1,Pedestrian,Female,30-34,34,1,Serious,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian
1210354058,Barking & Dagenham,16,548514,188098,1,Driver/Rider,Female,55-59,56,1,Slight,Not Applicable,Not Applicable,Car
1210354095,Bexley,18,547377,176071,1,Driver/Rider,Male,20-24,24,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210354134,Waltham Forest,13,537320,189148,1,Driver/Rider,Male,20-24,21,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210354219,Tower Hamlets,5,533872,181851,1,Pedestrian,Unknown,55-59,55,1,Serious,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian
1210354398,Enfield,32,535211,195946,1,Driver/Rider,Male,15-19,19,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210354413,Redbridge,14,543811,185789,1,Driver/Rider,Male,35-39,38,1,Serious,Not Applicable,Not Applicable,Pedal Cycle
1210354414,Barnet,30,520357,192655,1,Driver/Rider,Male,65-69,67,1,Slight,Not Applicable,Not Applicable,Car
1210354487,Kensington & Chelsea,12,525249,179401,1,Driver/Rider,Male,30-34,32,1,Slight,Not Applicable,Not Applicable,Car
1210354579,Southwark,8,534814,175709,1,Driver/Rider,Male,50-54,53,1,Slight,Not Applicable,Not Applicable,Car
1210354835,Ealing,27,515449,180981,1,Driver/Rider,Male,20-24,20,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210355018,Tower Hamlets,5,533586,182054,1,Driver/Rider,Male,30-34,31,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210355170,Kensington & Chelsea,12,526805,178773,1,Driver/Rider,Male,40-44,43,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210355214,Westminster,1,529025,180348,1,Driver/Rider,Male,45-49,45,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210355522,Islington,3,531414,183238,1,Driver/Rider,Male,20-24,23,1,Slight,Not Applicable,Not Applicable,Car
1210355531,Enfield,32,535518,198318,1,Pedestrian,Male,25-29,25,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian
1210355632,Lambeth,9,529623,175480,1,Pedestrian,Female,60-64,64,1,Slight,In Road - Not Crossing,In Rd Back To Traffic,Pedestrian
1210355734,Brent,28,520263,188881,1,Driver/Rider,Male,60-64,61,1,Slight,Not Applicable,Not Applicable,Car
