time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,gender,characteristic,characteristic_type,number_of_pupils,elg_number,elg_percent,gld_number,gld_percent,point_score,average_point_score
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,E08000017,Doncaster,Boys,Ethnicity,Black,23,11,48,12,52,706,30.7
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,E08000017,Doncaster,Boys,Ethnicity,Chinese,4,1,25,1,25,115,28.8
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,E08000017,Doncaster,Boys,Ethnicity,Mixed,66,46,70,47,71,2298,34.8
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Total,Ethnicity,Total,3348,2440,73,2470,74,118761,35.5
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Total,Ethnicity,White,3145,2291,73,2321,74,111585,35.5
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Total,Ethnicity,Asian,12,7,58,7,58,417,34.8
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Total,Ethnicity,Black,8,6,75,6,75,287,35.9
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Total,Ethnicity,Chinese,0,.,.,.,.,.,.
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Total,Ethnicity,Mixed,62,42,68,42,68,2152,34.7
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Girls,Ethnicity,Total,1603,1293,81,1303,81,58951,36.8
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Girls,Ethnicity,White,1503,1211,81,1221,81,55271,36.8
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Girls,Ethnicity,Asian,7,5,71,5,71,241,34.4
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Girls,Ethnicity,Black,4,4,100,4,100,162,40.5
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Girls,Ethnicity,Chinese,0,.,.,.,.,.,.
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Girls,Ethnicity,Mixed,28,22,79,22,79,1026,36.6
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Boys,Ethnicity,Total,1745,1147,66,1167,67,59810,34.3
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Boys,Ethnicity,White,1642,1080,66,1100,67,56314,34.3
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Boys,Ethnicity,Asian,5,2,40,2,40,176,35.2
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Boys,Ethnicity,Black,4,2,50,2,50,125,31.3
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Boys,Ethnicity,Chinese,0,.,.,.,.,.,.
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Boys,Ethnicity,Mixed,34,20,59,20,59,1126,33.1
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston Upon Hull City of,Total,Ethnicity,Total,3286,2085,63,2226,68,108655,33.1
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston Upon Hull City of,Total,Ethnicity,White,2827,1809,64,1932,68,94144,33.3
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston Upon Hull City of,Total,Ethnicity,Asian,59,43,73,47,80,1992,33.8
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston Upon Hull City of,Total,Ethnicity,Black,61,38,62,38,62,1905,31.2
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston Upon Hull City of,Total,Ethnicity,Chinese,3,2,67,2,67,118,39.3
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston Upon Hull City of,Total,Ethnicity,Mixed,142,95,67,100,70,4781,33.7
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston Upon Hull City of,Girls,Ethnicity,Total,1603,1137,71,1203,75,55244,34.5
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston Upon Hull City of,Girls,Ethnicity,White,1384,993,72,1052,76,48039,34.7
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston Upon Hull City of,Girls,Ethnicity,Asian,25,19,76,21,84,892,35.7
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston Upon Hull City of,Girls,Ethnicity,Black,27,20,74,20,74,887,32.9
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston Upon Hull City of,Girls,Ethnicity,Chinese,3,2,67,2,67,118,39.3
