time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,lad_code,lad_name,fsm,area_of_learning,number_of_pupils,at_least_expected_number,at_least_expected_percent
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000033,Westminster,Total,Literacy,1417,1045,74
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000033,Westminster,FSM,Literacy,241,157,65
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000033,Westminster,All other pupils,Literacy,1176,888,76
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000002,Barking and Dagenham,Total,Literacy,3641,2639,72
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000002,Barking and Dagenham,FSM,Literacy,464,309,67
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000002,Barking and Dagenham,All other pupils,Literacy,3177,2330,73
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000003,Barnet,Total,Literacy,4408,3328,75
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000003,Barnet,FSM,Literacy,548,355,65
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000003,Barnet,All other pupils,Literacy,3860,2973,77
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000004,Bexley,Total,Literacy,3136,2461,78
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000004,Bexley,FSM,Literacy,379,246,65
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000004,Bexley,All other pupils,Literacy,2757,2215,80
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000005,Brent,Total,Literacy,3757,2696,72
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000005,Brent,FSM,Literacy,248,155,63
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000005,Brent,All other pupils,Literacy,3509,2541,72
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000006,Bromley,Total,Literacy,4046,3210,79
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000006,Bromley,FSM,Literacy,346,220,64
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000006,Bromley,All other pupils,Literacy,3700,2990,81
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000008,Croydon,Total,Literacy,4800,3617,75
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000008,Croydon,FSM,Literacy,1036,710,69
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000008,Croydon,All other pupils,Literacy,3764,2907,77
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000009,Ealing,Total,Literacy,4387,3259,74
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000009,Ealing,FSM,Literacy,524,319,61
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000009,Ealing,All other pupils,Literacy,3863,2940,76
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000010,Enfield,Total,Literacy,4438,3147,71
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000010,Enfield,FSM,Literacy,746,470,63
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000010,Enfield,All other pupils,Literacy,3692,2677,73
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000011,Greenwich,Total,Literacy,3725,2937,79
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000011,Greenwich,FSM,Literacy,613,414,68
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000011,Greenwich,All other pupils,Literacy,3112,2523,81
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000015,Harrow,Total,Literacy,3249,2475,76
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000015,Harrow,FSM,Literacy,188,121,64
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000015,Harrow,All other pupils,Literacy,3061,2354,77
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000016,Havering,Total,Literacy,3314,2440,74
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000016,Havering,FSM,Literacy,403,221,55
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000016,Havering,All other pupils,Literacy,2911,2219,76
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000017,Hillingdon,Total,Literacy,4082,3088,76
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000017,Hillingdon,FSM,Literacy,449,278,62
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000017,Hillingdon,All other pupils,Literacy,3633,2810,77
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000018,Hounslow,Total,Literacy,3582,2665,74
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000018,Hounslow,FSM,Literacy,452,297,66
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000018,Hounslow,All other pupils,Literacy,3130,2368,76
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000021,Kingston upon Thames,Total,Literacy,1987,1550,78
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000021,Kingston upon Thames,FSM,Literacy,149,90,60
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000021,Kingston upon Thames,All other pupils,Literacy,1838,1460,79
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000024,Merton,Total,Literacy,2478,1869,75
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000024,Merton,FSM,Literacy,334,216,65
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000024,Merton,All other pupils,Literacy,2144,1653,77
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000026,Redbridge,Total,Literacy,4348,3349,77
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000026,Redbridge,FSM,Literacy,283,201,71
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000026,Redbridge,All other pupils,Literacy,4065,3148,77
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000027,Richmond upon Thames,Total,Literacy,2595,2119,82
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000027,Richmond upon Thames,FSM,Literacy,163,96,59
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000027,Richmond upon Thames,All other pupils,Literacy,2432,2023,83
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000029,Sutton,Total,Literacy,2506,1906,76
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000029,Sutton,FSM,Literacy,243,146,60
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000029,Sutton,All other pupils,Literacy,2263,1760,78
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000031,Waltham Forest,Total,Literacy,3689,2835,77
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000031,Waltham Forest,FSM,Literacy,393,257,65
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000031,Waltham Forest,All other pupils,Literacy,3296,2578,78
201718,Academic year,National,E92000001,England, , , , ,Total,Mathematics,652349,511012,78
201718,Academic year,National,E92000001,England, , , , ,FSM,Mathematics,87190,56318,65
201718,Academic year,National,E92000001,England, , , , ,All other pupils,Mathematics,565159,454694,80
201718,Academic year,Regional,E92000001,England,E12000001,North East, , ,Total,Mathematics,29802,23094,77
201718,Academic year,Regional,E92000001,England,E12000001,North East, , ,FSM,Mathematics,6064,3870,64
201718,Academic year,Regional,E92000001,England,E12000001,North East, , ,All other pupils,Mathematics,23738,19224,81
201718,Academic year,Regional,E92000001,England,E12000002,North West, , ,Total,Mathematics,87911,66705,76
201718,Academic year,Regional,E92000001,England,E12000002,North West, , ,FSM,Mathematics,13896,8658,62
201718,Academic year,Regional,E92000001,England,E12000002,North West, , ,All other pupils,Mathematics,74015,58047,78
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and the Humber, , ,Total,Mathematics,65034,49297,76
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and the Humber, , ,FSM,Mathematics,10114,6218,61
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and the Humber, , ,All other pupils,Mathematics,54920,43079,78
201718,Academic year,Regional,E92000001,England,E12000004,East Midlands, , ,Total,Mathematics,55325,42413,77
201718,Academic year,Regional,E92000001,England,E12000004,East Midlands, , ,FSM,Mathematics,6777,4204,62
201718,Academic year,Regional,E92000001,England,E12000004,East Midlands, , ,All other pupils,Mathematics,48548,38209,79
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands, , ,Total,Mathematics,72799,55296,76
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands, , ,FSM,Mathematics,11730,7467,64
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands, , ,All other pupils,Mathematics,61069,47829,78
201718,Academic year,Regional,E92000001,England,E12000006,East of England, , ,Total,Mathematics,73089,57972,79
201718,Academic year,Regional,E92000001,England,E12000006,East of England, , ,FSM,Mathematics,7916,5109,65
201718,Academic year,Regional,E92000001,England,E12000006,East of England, , ,All other pupils,Mathematics,65173,52863,81
201718,Academic year,Regional,E92000001,England,E12000008,South East, , ,Total,Mathematics,104493,85708,82
201718,Academic year,Regional,E92000001,England,E12000008,South East, , ,FSM,Mathematics,9909,6570,66
201718,Academic year,Regional,E92000001,England,E12000008,South East, , ,All other pupils,Mathematics,94584,79138,84
201718,Academic year,Regional,E92000001,England,E12000009,South West, , ,Total,Mathematics,60167,47473,79
201718,Academic year,Regional,E92000001,England,E12000009,South West, , ,FSM,Mathematics,6673,4123,62
201718,Academic year,Regional,E92000001,England,E12000009,South West, , ,All other pupils,Mathematics,53494,43350,81
201718,Academic year,Regional,E92000001,England,E13000001,Inner London, , ,Total,Mathematics,35561,28576,80
201718,Academic year,Regional,E92000001,England,E13000001,Inner London, , ,FSM,Mathematics,6150,4483,73
201718,Academic year,Regional,E92000001,England,E13000001,Inner London, , ,All other pupils,Mathematics,29411,24093,82
201718,Academic year,Regional,E92000001,England,E13000002,Outer London, , ,Total,Mathematics,68168,54478,80
201718,Academic year,Regional,E92000001,England,E13000002,Outer London, , ,FSM,Mathematics,7961,5616,71
201718,Academic year,Regional,E92000001,England,E13000002,Outer London, , ,All other pupils,Mathematics,60207,48862,81
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,Total,Mathematics,1257,971,77
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,FSM,Mathematics,246,153,62
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,All other pupils,Mathematics,1011,818,81
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E06000047,Durham,Total,Mathematics,5603,4376,78
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E06000047,Durham,FSM,Mathematics,1243,777,63
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E06000047,Durham,All other pupils,Mathematics,4360,3599,83
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E08000037,Gateshead,Total,Mathematics,2198,1691,77
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E08000037,Gateshead,FSM,Mathematics,387,237,61
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E08000037,Gateshead,All other pupils,Mathematics,1811,1454,80
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,Hartlepool,Total,Mathematics,1078,816,76
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,Hartlepool,FSM,Mathematics,334,205,61
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,Hartlepool,All other pupils,Mathematics,744,611,82
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,Total,Mathematics,2020,1399,69
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,FSM,Mathematics,499,303,61
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,All other pupils,Mathematics,1521,1096,72
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,Total,Mathematics,3250,2552,79
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,FSM,Mathematics,800,560,70
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,All other pupils,Mathematics,2450,1992,81
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E08000022,North Tyneside,Total,Mathematics,2324,1835,79
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E08000022,North Tyneside,FSM,Mathematics,318,211,66
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E08000022,North Tyneside,All other pupils,Mathematics,2006,1624,81
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,Total,Mathematics,3309,2687,81
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,FSM,Mathematics,452,282,62
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,All other pupils,Mathematics,2857,2405,84
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,Total,Mathematics,1625,1253,77
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,FSM,Mathematics,375,225,60
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,All other pupils,Mathematics,1250,1028,82
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E08000023,South Tyneside,Total,Mathematics,1672,1303,78
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E08000023,South Tyneside,FSM,Mathematics,393,259,66
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E08000023,South Tyneside,All other pupils,Mathematics,1279,1044,82
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,Total,Mathematics,2482,1899,77
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,FSM,Mathematics,433,276,64
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,All other pupils,Mathematics,2049,1623,79
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,Sunderland,Total,Mathematics,2984,2312,77
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,Sunderland,FSM,Mathematics,584,382,65
201718,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,Sunderland,All other pupils,Mathematics,2400,1930,80
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E06000008,Blackburn with Darwen,Total,Mathematics,2171,1584,73
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E06000008,Blackburn with Darwen,FSM,Mathematics,337,203,60
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E06000008,Blackburn with Darwen,All other pupils,Mathematics,1834,1381,75
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E06000009,Blackpool,Total,Mathematics,1659,1229,74
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E06000009,Blackpool,FSM,Mathematics,424,264,62
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E06000009,Blackpool,All other pupils,Mathematics,1235,965,78
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000001,Bolton,Total,Mathematics,3970,2910,73
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000001,Bolton,FSM,Mathematics,641,392,61
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000001,Bolton,All other pupils,Mathematics,3329,2518,76
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000002,Bury,Total,Mathematics,2399,1882,78
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000002,Bury,FSM,Mathematics,374,240,64
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000002,Bury,All other pupils,Mathematics,2025,1642,81
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E06000049,Cheshire East,Total,Mathematics,4055,3260,80
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E06000049,Cheshire East,FSM,Mathematics,297,188,63
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E06000049,Cheshire East,All other pupils,Mathematics,3758,3072,82
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E06000050,Cheshire West and Chester,Total,Mathematics,3933,3107,79
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E06000050,Cheshire West and Chester,FSM,Mathematics,393,238,61
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E06000050,Cheshire West and Chester,All other pupils,Mathematics,3540,2869,81
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E10000006,Cumbria,Total,Mathematics,5049,3951,78
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E10000006,Cumbria,FSM,Mathematics,532,336,63
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E10000006,Cumbria,All other pupils,Mathematics,4517,3615,80
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,Total,Mathematics,1576,1119,71
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,FSM,Mathematics,459,260,57
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,All other pupils,Mathematics,1117,859,77
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,Total,Mathematics,1866,1395,75
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,FSM,Mathematics,536,358,67
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,All other pupils,Mathematics,1330,1037,78
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E10000017,Lancashire,Total,Mathematics,14094,10861,77
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E10000017,Lancashire,FSM,Mathematics,1807,1124,62
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E10000017,Lancashire,All other pupils,Mathematics,12287,9737,79
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000012,Liverpool,Total,Mathematics,5329,3921,74
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000012,Liverpool,FSM,Mathematics,1076,668,62
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000012,Liverpool,All other pupils,Mathematics,4253,3253,76
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000003,Manchester,Total,Mathematics,7289,5335,73
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000003,Manchester,FSM,Mathematics,1763,1195,68
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000003,Manchester,All other pupils,Mathematics,5526,4140,75
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000004,Oldham,Total,Mathematics,3507,2459,70
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000004,Oldham,FSM,Mathematics,663,396,60
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000004,Oldham,All other pupils,Mathematics,2844,2063,73
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000005,Rochdale,Total,Mathematics,3056,2204,72
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000005,Rochdale,FSM,Mathematics,493,294,60
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000005,Rochdale,All other pupils,Mathematics,2563,1910,75
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000006,Salford,Total,Mathematics,3322,2484,75
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000006,Salford,FSM,Mathematics,657,445,68
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000006,Salford,All other pupils,Mathematics,2665,2039,77
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000014,Sefton,Total,Mathematics,2992,2315,77
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000014,Sefton,FSM,Mathematics,484,287,59
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000014,Sefton,All other pupils,Mathematics,2508,2028,81
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000013,St. Helens,Total,Mathematics,2109,1617,77
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000013,St. Helens,FSM,Mathematics,345,200,58
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000013,St. Helens,All other pupils,Mathematics,1764,1417,80
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000007,Stockport,Total,Mathematics,3597,2783,77
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000007,Stockport,FSM,Mathematics,383,214,56
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000007,Stockport,All other pupils,Mathematics,3214,2569,80
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000008,Tameside,Total,Mathematics,3023,2192,73
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000008,Tameside,FSM,Mathematics,403,233,58
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000008,Tameside,All other pupils,Mathematics,2620,1959,75
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000009,Trafford,Total,Mathematics,2964,2426,82
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000009,Trafford,FSM,Mathematics,187,109,58
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000009,Trafford,All other pupils,Mathematics,2777,2317,83
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,Total,Mathematics,2532,2003,79
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,FSM,Mathematics,322,197,61
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,All other pupils,Mathematics,2210,1806,82
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000010,Wigan,Total,Mathematics,3730,2799,75
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000010,Wigan,FSM,Mathematics,578,331,57
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000010,Wigan,All other pupils,Mathematics,3152,2468,78
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000015,Wirral,Total,Mathematics,3689,2869,78
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000015,Wirral,FSM,Mathematics,742,486,65
201718,Academic year,Local authority,E92000001,England,E12000002,North West,E08000015,Wirral,All other pupils,Mathematics,2947,2383,81
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000016,Barnsley,Total,Mathematics,2883,2172,75
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000016,Barnsley,FSM,Mathematics,538,348,65
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000016,Barnsley,All other pupils,Mathematics,2345,1824,78
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000032,Bradford,Total,Mathematics,7693,5538,72
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000032,Bradford,FSM,Mathematics,1210,748,62
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000032,Bradford,All other pupils,Mathematics,6483,4790,74
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000033,Calderdale,Total,Mathematics,2664,2028,76
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000033,Calderdale,FSM,Mathematics,435,256,59
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000033,Calderdale,All other pupils,Mathematics,2229,1772,79
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000017,Doncaster,Total,Mathematics,3746,2806,75
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000017,Doncaster,FSM,Mathematics,576,371,64
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000017,Doncaster,All other pupils,Mathematics,3170,2435,77
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000011,East Riding of Yorkshire,Total,Mathematics,3469,2834,82
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000011,East Riding of Yorkshire,FSM,Mathematics,397,261,66
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000011,East Riding of Yorkshire,All other pupils,Mathematics,3072,2573,84
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000010,Kingston Upon Hull City of,Total,Mathematics,3426,2456,72
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000010,Kingston Upon Hull City of,FSM,Mathematics,742,468,63
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000010,Kingston Upon Hull City of,All other pupils,Mathematics,2684,1988,74
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000034,Kirklees,Total,Mathematics,5397,4111,76
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000034,Kirklees,FSM,Mathematics,756,473,63
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000034,Kirklees,All other pupils,Mathematics,4641,3638,78
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000035,Leeds,Total,Mathematics,10004,7313,73
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000035,Leeds,FSM,Mathematics,1792,1029,57
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000035,Leeds,All other pupils,Mathematics,8212,6284,77
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000012,North East Lincolnshire,Total,Mathematics,1947,1463,75
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000012,North East Lincolnshire,FSM,Mathematics,332,214,64
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000012,North East Lincolnshire,All other pupils,Mathematics,1615,1249,77
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000013,North Lincolnshire,Total,Mathematics,1972,1540,78
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000013,North Lincolnshire,FSM,Mathematics,268,186,69
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000013,North Lincolnshire,All other pupils,Mathematics,1704,1354,79
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E10000023,North Yorkshire,Total,Mathematics,6009,4849,81
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E10000023,North Yorkshire,FSM,Mathematics,500,293,59
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E10000023,North Yorkshire,All other pupils,Mathematics,5509,4556,83
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000018,Rotherham,Total,Mathematics,3305,2593,78
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000018,Rotherham,FSM,Mathematics,464,298,64
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000018,Rotherham,All other pupils,Mathematics,2841,2295,81
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000019,Sheffield,Total,Mathematics,6327,4849,77
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000019,Sheffield,FSM,Mathematics,1362,855,63
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000019,Sheffield,All other pupils,Mathematics,4965,3994,80
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000036,Wakefield,Total,Mathematics,4218,3145,75
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000036,Wakefield,FSM,Mathematics,571,316,55
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000036,Wakefield,All other pupils,Mathematics,3647,2829,78
